,created_at,url,id
16,2022-07-17T22:06:03Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,16434
17,2022-07-20T02:43:32Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,16434
18,2022-07-27T03:07:55Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,16434
19,2022-07-31T00:39:06Z,https://courses.bootcampspot.com/courses/1267/assignments/25223/submissions,16434
20,2022-08-10T03:23:48Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,16434
0,2022-03-18T03:10:14Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,19178
1,2022-03-27T20:46:00Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,19178
2,2022-04-09T03:18:14Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,19178
3,2022-04-09T03:28:21Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,19178
4,2022-04-15T22:20:37Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,19178
5,2022-04-23T00:42:01Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,19178
6,2022-04-27T23:12:57Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,19178
7,2022-05-01T22:47:25Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,19178
8,2022-05-22T20:16:51Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,19178
9,2022-05-30T23:49:53Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,19178
10,2022-06-08T23:57:51Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,19178
11,2022-06-16T00:49:48Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,19178
12,2022-06-18T18:57:53Z,https://courses.bootcampspot.com/courses/1267/assignments/25218/submissions,19178
13,2022-06-29T23:53:50Z,https://courses.bootcampspot.com/courses/1267/assignments/25219/submissions,19178
14,2022-07-16T18:45:48Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,19178
15,2022-07-23T23:32:43Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,19178
16,2022-08-04T23:26:49Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,19178
17,2022-08-10T20:50:47Z,https://courses.bootcampspot.com/courses/1267/assignments/25229/submissions,19178
0,2022-03-18T03:22:14Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,18644
1,2022-03-27T02:46:10Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,18644
